ID,customer_id,country_id,tbl_loan_id,lender_id,loan_type,Total_Amount,Total_Amount_to_Repay,disbursement_date,due_date,duration,New_versus_Repeat,Amount_Funded_By_Lender,Lender_portion_Funded,Lender_portion_to_be_repaid,probability_default,prediction_default
ID_295594364196296540,295594,Ghana,364196,296540,Type_2,204109.06,280717.99,2022-08-09,2023-05-01,265,Repeat Loan,7429.57,0.0364,10776.96,0.9093317502638348,1
ID_296569363288296540,296569,Ghana,363288,296540,Type_2,178217.47,274454.9,2022-02-04,2023-02-04,365,Repeat Loan,47512.78,0.2666,73176.09,0.8845996453713698,1
ID_268962286157251804,268962,Kenya,286157,251804,Type_6,2150.0,2949.0,2022-10-22,2022-10-29,7,Repeat Loan,344.0,0.16,472.0,0.9197442921134884,1
ID_296594363323245684,296594,Ghana,363323,245684,Type_2,87900.12,124818.16,2022-02-16,2022-09-14,210,Repeat Loan,9418.5,0.10715,13378.4,0.8341467373136721,1
ID_250250270822267278,250250,Kenya,270822,267278,Type_1,738.0,1136.0,2022-09-29,2022-10-06,7,Repeat Loan,221.4,0.3,341.0,0.8818888639911469,1
ID_297695364406297182,297695,Ghana,364406,297182,Type_2,72075.3,93697.89,2022-09-12,2023-03-11,180,Repeat Loan,6558.85,0.091,8528.91,0.8915469607394917,1
ID_252781269576267278,252781,Kenya,269576,267278,Type_1,8278.0,9557.0,2022-09-28,2022-10-05,7,Repeat Loan,1158.38,0.139934766851896,1337.0,0.9176752749969864,1
ID_296663363438296542,296663,Ghana,363438,296542,Type_8,48729.13,63347.87,2022-03-08,2022-09-04,180,New Loan,19491.65,0.4,25339.15,0.2858722045107723,0
ID_295809365359297182,295809,Ghana,365359,297182,Type_2,54227.11,72284.74,2023-02-17,2023-09-15,210,Repeat Loan,21690.85,0.4,28917.84,0.833273129571064,1
ID_269132263948267278,269132,Kenya,263948,267278,Type_1,2290.0,2902.0,2022-09-20,2022-09-27,7,Repeat Loan,687.0,0.3,871.0,0.903729155394268,1
ID_296560364417297182,296560,Ghana,364417,297182,Type_2,59421.39,80813.09,2022-09-14,2023-03-13,180,Repeat Loan,11884.28,0.2,16162.62,0.8783551250652555,1
ID_244322169956251804,244322,Kenya,169956,251804,Type_5,163500.0,178569.0,2022-05-20,2022-06-03,14,Repeat Loan,26160.0,0.16,28571.0,0.8938612057013379,1
ID_296610363365245684,296610,Ghana,363365,245684,Type_2,69000.69,91770.92,2022-02-22,2022-08-21,180,Repeat Loan,1921.32,0.0278449999999999,2553.03,0.8818413624011904,1
ID_296324364302296540,296324,Ghana,364302,296540,Type_2,108584.16,167219.6,2022-08-25,2023-08-25,365,Repeat Loan,6587.44,0.0606666666666666,10146.59,0.8598189537424247,1
ID_8454276121267278,8454,Kenya,276121,267278,Type_1,22290.0,31450.0,2022-10-06,2022-10-13,7,Repeat Loan,1504.59,0.0675006729475101,2123.0,0.9197546843135512,1
ID_273189306708251804,273189,Kenya,306708,251804,Type_4,25000.0,31893.0,2023-02-21,2023-03-23,30,Repeat Loan,5000.0,0.2,6379.0,0.903783514437029,1
ID_296257363584296540,296257,Ghana,363584,296540,Type_2,229282.81,353095.53,2022-04-01,2023-04-01,365,Repeat Loan,8345.89,0.0364,12855.12,0.7641836211447376,1
ID_241259137302251804,241259,Kenya,137302,251804,Type_18,2900.0,3113.0,2022-04-05,2022-05-05,30,Repeat Loan,580.0,0.2,623.0,0.2976922821452125,0
ID_297952364800297182,297952,Ghana,364800,297182,Type_2,52182.61,67837.39,2022-11-02,2023-05-01,180,Repeat Loan,10436.52,0.2,13567.48,0.8782745656325203,1
ID_297737364371296540,297737,Ghana,364371,296540,Type_2,48059.42,65360.82,2022-09-09,2023-03-08,180,Repeat Loan,7704.17,0.160305,10476.95,0.8883076337482759,1
ID_295601365285296540,295601,Ghana,365285,296540,Type_2,60948.65,81061.7,2023-01-31,2023-07-30,180,Repeat Loan,1218.97,0.02,1625.3,0.8748081241059015,1
ID_248364368873251804,248364,Kenya,368873,251804,Type_7,11906.0,12323.0,2024-08-13,2024-08-20,7,Repeat Loan,2381.0,0.199983201747018,2464.0,0.3387740957122707,0
ID_296001364015297182,296001,Ghana,364015,297182,Type_2,118403.11,125211.29,2022-06-24,2023-02-19,240,Repeat Loan,23680.62,0.2,34100.1,0.8468385419049177,1
ID_296103364383296540,296103,Ghana,364383,296540,Type_2,48059.42,61035.47,2022-09-09,2023-03-08,180,Repeat Loan,3118.58,0.06489,3964.9,0.8665096818286034,1
ID_265100233066267278,265100,Kenya,233066,267278,Type_1,5107.0,6653.0,2022-08-07,2022-08-14,7,Repeat Loan,1532.1,0.3,1996.0,0.9197530189519088,1
ID_267839277811267278,267839,Kenya,277811,267278,Type_1,14000.0,19802.0,2022-10-08,2022-10-15,7,Repeat Loan,10.73,0.0007664285714285,15.0,0.914755473181322,1
ID_260007367440251804,260007,Kenya,367440,251804,Type_7,11558.0,12811.0,2024-07-06,2024-07-13,7,Repeat Loan,2311.0,0.199948087904481,2562.0,0.9043873947823092,1
ID_249616116664251804,249616,Kenya,116664,251804,Type_5,14300.0,16047.0,2022-02-14,2022-02-28,14,Repeat Loan,2288.0,0.16,2568.0,0.9149365455922938,1
ID_296255365246296540,296255,Ghana,365246,296540,Type_2,142381.34,220691.07,2023-01-20,2023-11-16,300,Repeat Loan,22781.01,0.16,35310.57,0.9139311554598644,1
ID_266032219820267278,266032,Kenya,219820,267278,Type_1,1500.0,1858.0,2022-07-19,2022-07-26,7,Repeat Loan,450.0,0.3,557.0,0.9195572378990764,1
ID_263718298530267278,263718,Kenya,298530,267278,Type_1,918.0,1289.0,2022-11-14,2022-11-21,7,Repeat Loan,275.4,0.3,387.0,0.9172893267934156,1
ID_253376283037267278,253376,Kenya,283037,267278,Type_1,13431.0,18095.0,2022-10-17,2022-10-24,7,Repeat Loan,4029.3,0.3,5429.0,0.9197547078593264,1
ID_241586246512267278,241586,Kenya,246512,267278,Type_1,699.0,1085.0,2022-08-29,2022-09-05,7,New Loan,209.7,0.3,326.0,0.8473732597999892,1
ID_295050364821297182,295050,Ghana,364821,297182,Type_2,160863.99,233252.79,2022-11-05,2023-09-01,300,Repeat Loan,32172.8,0.2,46650.56,0.91206784180789,1
ID_248257299406267278,248257,Kenya,299406,267278,Type_1,769.0,1045.0,2022-11-15,2022-11-22,7,Repeat Loan,230.7,0.3,314.0,0.9172816760440404,1
ID_296649363381296540,296649,Ghana,363381,296540,Type_2,84366.09,88010.7,2022-02-28,2022-08-27,180,Repeat Loan,20894.27,0.247662,26541.57,0.8178057148335699,1
ID_224772360453267277,224772,Kenya,360453,267277,Type_2,250000.0,305093.0,2023-11-03,2024-05-01,180,Repeat Loan,1197.65,0.0047906,1462.0,0.8849251311912399,1
ID_249239215586267278,249239,Kenya,215586,267278,Type_1,80186.0,96159.0,2022-07-14,2022-07-21,7,Repeat Loan,24055.8,0.3,28848.0,0.8765133371998969,1
ID_296900363749296540,296900,Ghana,363749,296540,Type_2,46411.93,61727.86,2022-05-04,2022-10-31,180,Repeat Loan,8446.97,0.182,11231.69,0.8546306299512415,1
ID_296167363572296540,296167,Ghana,363572,296540,Type_2,61471.73,74995.51,2022-03-31,2022-09-27,180,Repeat Loan,5249.22,0.0853925,6977.04,0.8238314342825134,1
ID_295711364122296540,295711,Ghana,364122,296540,Type_2,58374.91,77638.63,2022-07-22,2023-01-18,180,Repeat Loan,7778.46,0.13325,10346.95,0.8851007368226435,1
ID_269587262290267278,269587,Kenya,262290,267278,Type_1,1500.0,1899.0,2022-09-19,2022-09-26,7,Repeat Loan,450.0,0.3,570.0,0.9196971885543732,1
ID_298642365384296540,298642,Ghana,365384,296540,Type_2,62659.4,81457.22,2023-03-17,2023-09-13,180,Repeat Loan,10025.5,0.16,13033.16,0.867513715547774,1
ID_296616363374296540,296616,Ghana,363374,296540,Type_2,85070.26,108039.23,2022-02-24,2022-08-23,180,Repeat Loan,17014.05,0.2,21607.85,0.7883953837408217,1
ID_296578363347296540,296578,Ghana,363347,296540,Type_2,43413.97,57740.58,2022-02-18,2022-02-24,6,Repeat Loan,20248.27,0.4664,26934.03,0.8242251231175989,1
ID_297938364699296540,297938,Ghana,364699,296540,Type_2,20521.22,26677.59,2022-10-19,2023-04-17,180,Repeat Loan,2554.69,0.124489999999999,3324.44,0.7344900341307136,1
ID_296545363252296540,296545,Ghana,363252,296540,Type_2,108852.67,157836.36,2022-01-27,2022-11-23,300,Repeat Loan,9905.59,0.091,14368.55,0.8723243172124516,1
ID_297869364654297182,297869,Ghana,364654,297182,Type_2,55219.24,67422.69,2022-10-17,2023-04-15,180,Repeat Loan,11043.85,0.2,14357.0,0.7386746770951744,1
ID_296661363436296542,296661,Ghana,363436,296542,Type_8,48729.13,63347.87,2022-03-08,2022-09-04,180,Repeat Loan,19491.65,0.4,25339.15,0.7717295103817209,1
ID_268605245165267278,268605,Kenya,245165,267278,Type_1,1500.0,2373.0,2022-08-26,2022-09-02,7,Repeat Loan,450.0,0.3,712.0,0.919754372659082,1
ID_308678368359251804,308678,Kenya,368359,251804,Type_7,6423.0,7209.0,2024-07-31,2024-08-07,7,Repeat Loan,1284.0,0.199906585707613,1441.0,0.9099866134555532,1
ID_24562306543267278,24562,Kenya,306543,267278,Type_4,10000.0,13336.0,2023-02-02,2023-03-04,30,Repeat Loan,1600.0,0.16,2134.0,0.9197546868932684,1
ID_297498365284296540,297498,Ghana,365284,296540,Type_2,91422.97,116107.17,2023-01-31,2023-07-30,180,Repeat Loan,12717.95,0.139111111111111,16151.39,0.8341955196548517,1
ID_295617364043296540,295617,Ghana,364043,296540,Type_2,148020.17,172443.5,2022-07-02,2022-11-29,150,Repeat Loan,8081.9,0.0546,10302.2,0.8450489921478175,1
ID_252321115204251804,252321,Kenya,115204,251804,Type_5,22000.0,24593.0,2022-02-05,2022-02-19,14,Repeat Loan,4400.0,0.2,4919.0,0.9136495930193514,1
ID_295862363251245684,295862,Ghana,363251,245684,Type_2,90710.55,140601.36,2022-01-27,2022-11-23,300,Repeat Loan,9905.59,0.1092,15348.23,0.8608924499542938,1
ID_293343360195267277,293343,Kenya,360195,267277,Type_9,10000.0,12131.0,2023-10-13,2023-11-12,30,Repeat Loan,3750.0,0.375,4549.0,0.8867899659421284,1
ID_248364368873267278,248364,Kenya,368873,267278,Type_7,11906.0,12323.0,2024-08-13,2024-08-20,7,Repeat Loan,2381.0,0.199983201747018,2464.0,0.3387740957122707,0
ID_296661364452245684,296661,Ghana,364452,245684,Type_2,47778.53,63545.44,2022-09-19,2023-03-18,180,Repeat Loan,1586.84,0.0332125,2114.2,0.878394319443562,1
ID_258959278242267278,258959,Kenya,278242,267278,Type_1,1500.0,2373.0,2022-10-10,2022-10-17,7,Repeat Loan,450.0,0.3,712.0,0.919754372659082,1
ID_308517372630267278,308517,Kenya,372630,267278,Type_7,5438.0,5717.0,2024-10-06,2024-10-13,7,Repeat Loan,1087.0,0.199889665318131,1143.0,0.6725664281048943,1
ID_298055364892296540,298055,Ghana,364892,296540,Type_2,50557.02,57297.95,2022-11-16,2023-05-15,180,Repeat Loan,4625.8,0.0914966666666666,6016.28,0.8088521858910367,1
ID_297752364483296540,297752,Ghana,364483,296540,Type_2,59253.14,74066.43,2022-09-23,2023-03-22,180,Repeat Loan,4226.65,0.071332,5498.69,0.8884163548828048,1
ID_267984222412267278,267984,Kenya,222412,267278,Type_1,13268.0,16087.0,2022-07-22,2022-07-29,7,Repeat Loan,3980.4,0.3,4826.0,0.9194790212751032,1
ID_248997214935267278,248997,Kenya,214935,267278,Type_1,15462.0,18968.0,2022-07-13,2022-07-20,7,Repeat Loan,4638.6,0.3,5690.0,0.8208645289089304,1
ID_297598364361245684,297598,Ghana,364361,245684,Type_2,60226.61,66249.27,2022-09-08,2023-03-07,180,Repeat Loan,6576.75,0.1092,8552.18,0.81158728398795,1
ID_295367364868297182,295367,Ghana,364868,297182,Type_2,84250.14,114580.19,2022-11-11,2023-09-07,300,Repeat Loan,16850.03,0.2,24432.54,0.7655071395054472,1
ID_296740364261296540,296740,Ghana,364261,296540,Type_2,92102.62,122496.48,2022-08-19,2023-02-15,180,Repeat Loan,6705.07,0.0728,8915.53,0.8776426427848135,1
ID_255381289155267278,255381,Kenya,289155,267278,Type_1,18248.0,19950.0,2022-10-27,2022-11-03,7,Repeat Loan,5474.4,0.3,5985.0,0.5215482200823023,1
ID_296893363726296540,296893,Ghana,363726,296540,Type_2,61729.64,78396.65,2022-04-26,2022-10-23,180,Repeat Loan,2755.15,0.0446325,3503.16,0.854042908989569,1
ID_257329127791245684,257329,Kenya,127791,245684,Type_14,10000.0,11075.0,2022-03-18,2022-04-17,30,New Loan,10000.0,1.0,11075.0,0.9186147927466426,1
ID_297938364699297182,297938,Ghana,364699,297182,Type_2,20521.22,26677.59,2022-10-19,2023-04-17,180,New Loan,3283.4,0.16,4268.41,0.3696183394017915,0
ID_309217368152267278,309217,Kenya,368152,267278,Type_7,5000.0,5740.0,2024-07-26,2024-08-02,7,New Loan,1000.0,0.2,1148.0,0.919073523873112,1
ID_295571364081245684,295571,Ghana,364081,245684,Type_2,146805.06,162953.62,2022-07-05,2022-09-03,60,Repeat Loan,3318.09,0.022602,3684.81,0.5784458759000446,1
ID_308497368826267278,308497,Kenya,368826,267278,Type_7,5000.0,5484.0,2024-08-12,2024-08-19,7,Repeat Loan,1000.0,0.2,1097.0,0.8907827513372338,1
ID_296114364297297182,296114,Ghana,364297,297182,Type_2,120994.83,160923.12,2022-08-24,2023-02-20,180,Repeat Loan,6606.32,0.0546,8784.22,0.8851936366242354,1
ID_298589365374297182,298589,Ghana,365374,297182,Type_2,41282.91,51603.64,2023-03-04,2023-08-01,150,Repeat Loan,27515.06,0.6665,34398.99,0.8174835003674855,1
ID_266046231899267278,266046,Kenya,231899,267278,Type_1,4559.0,5069.0,2022-08-04,2022-08-11,7,Repeat Loan,1367.7,0.3,1521.0,0.3972540364052671,0
ID_298532365371296540,298532,Ghana,365371,296540,Type_2,49819.05,62273.81,2023-02-28,2023-07-28,150,Repeat Loan,6361.49,0.127692,7951.12,0.8532231211109667,1
ID_258628253935267277,258628,Kenya,253935,267277,Type_2,120000.0,145049.0,2022-09-07,2023-06-04,270,Repeat Loan,1350.25,0.0112520833333333,1632.0,0.8205497770627127,1
ID_296126365381297182,296126,Ghana,365381,297182,Type_2,31653.03,40199.34,2023-03-14,2023-09-10,180,Repeat Loan,11395.09,0.36,14475.98,0.8647228738860265,1
ID_297916364656297182,297916,Ghana,364656,297182,Type_2,44310.69,57603.9,2022-10-14,2023-04-12,180,Repeat Loan,11808.8,0.2665,15353.66,0.8913082063264879,1
ID_296349364328245684,296349,Ghana,364328,245684,Type_2,36001.98,39962.2,2022-08-31,2023-02-27,180,Repeat Loan,4800.26,0.133333333333333,6384.35,0.7010383144898796,1
ID_295367363277296540,295367,Ghana,363277,296540,Type_2,143122.61,206096.56,2022-02-03,2022-11-30,300,Repeat Loan,38160.07,0.266625,59145.42,0.900576838274596,1
ID_247169295821267278,247169,Kenya,295821,267278,Type_5,67000.0,94294.0,2022-11-08,2022-11-22,14,Repeat Loan,1993.17,0.0297488059701492,2805.0,0.9197542904986707,1
ID_295571364081296540,295571,Ghana,364081,296540,Type_2,146805.06,162953.62,2022-07-05,2022-09-03,60,Repeat Loan,8015.56,0.0546,8896.39,0.6549289199901955,1
ID_310148369815267278,310148,Kenya,369815,267278,Type_7,4955.0,5402.0,2024-08-28,2024-09-04,7,New Loan,991.0,0.2,1080.0,0.8685177011435491,1
ID_297889364658297182,297889,Ghana,364658,297182,Type_2,22155.35,28801.95,2022-10-14,2023-04-12,180,Repeat Loan,4431.07,0.2,5760.39,0.7479483523523137,1
ID_296014364531297182,296014,Ghana,364531,297182,Type_2,35021.35,46578.39,2022-09-29,2023-03-28,180,Repeat Loan,5603.42,0.16,7447.87,0.9008963918596152,1
ID_296753363877296540,296753,Ghana,363877,296540,Type_2,150473.38,233233.73,2022-05-27,2023-03-23,300,Repeat Loan,8215.85,0.0546,12730.05,0.8810830281164327,1
ID_296416364982296540,296416,Ghana,364982,296540,Type_2,152189.11,252633.93,2022-11-30,2023-11-25,360,Repeat Loan,4885.02,0.0320983333333333,8108.3,0.8766438612413947,1
ID_311581372825267278,311581,Kenya,372825,267278,Type_7,6500.0,7079.0,2024-10-08,2024-10-15,7,Repeat Loan,1300.0,0.2,1416.0,0.8757658222091981,1
ID_251374260236267278,251374,Kenya,260236,267278,Type_1,8997.0,12756.0,2022-09-16,2022-09-23,7,Repeat Loan,2699.1,0.3,3827.0,0.9197546847641956,1
ID_252271273571267278,252271,Kenya,273571,267278,Type_1,2000.0,2487.0,2022-10-03,2022-10-10,7,Repeat Loan,18.51,0.009255,23.0,0.6317888695146358,1
ID_296166364301297182,296166,Ghana,364301,297182,Type_2,48397.93,61707.36,2022-08-24,2023-02-20,180,Repeat Loan,6606.32,0.1365,8784.22,0.8821235884573317,1
ID_240056257744251804,240056,Kenya,257744,251804,Type_4,140000.0,159197.0,2022-09-12,2023-02-12,153,Repeat Loan,1729.57,0.0123540714285714,2200.0,0.8140793975119109,1
ID_296254363834245684,296254,Ghana,363834,245684,Type_2,182572.6,231867.21,2022-05-17,2022-11-13,180,Repeat Loan,8307.05,0.0455,10543.57,0.8725074500843998,1
ID_296167364260296540,296167,Ghana,364260,296540,Type_2,73682.09,97997.18,2022-08-19,2023-02-15,180,Repeat Loan,6705.07,0.091,8915.53,0.9037833531675888,1
ID_296583363339296540,296583,Ghana,363339,296540,Type_2,175755.41,270663.33,2022-02-17,2023-02-17,365,Repeat Loan,46856.39,0.2666,72165.17,0.8845996453713698,1
ID_295129363091245684,295129,Ghana,363091,245684,Type_2,183885.42,250084.17,2021-12-16,2022-08-13,240,Repeat Loan,10040.14,0.0546,13662.69,0.9089101901048192,1
ID_267340273020267278,267340,Kenya,273020,267278,Type_1,4719.0,7154.0,2022-10-03,2022-10-10,7,Repeat Loan,1415.7,0.3,2146.0,0.9172896249717124,1
ID_295960363201245684,295960,Ghana,363201,245684,Type_2,109823.9,139476.36,2022-01-20,2022-07-19,180,Repeat Loan,9993.98,0.091,12684.66,0.8282765060207622,1
ID_296103364383297182,296103,Ghana,364383,297182,Type_2,48059.42,61035.47,2022-09-09,2023-03-08,180,Repeat Loan,9611.88,0.2,12207.09,0.8448853157079199,1
ID_249379116368251804,249379,Kenya,116368,251804,Type_5,19700.0,21452.0,2022-02-11,2022-02-25,14,Repeat Loan,3152.0,0.16,3432.0,0.8830177644408809,1
ID_253529238179267278,253529,Kenya,238179,267278,Type_1,22694.0,25393.0,2022-08-17,2022-08-24,7,Repeat Loan,6808.2,0.3,7618.0,0.8788703404722701,1
ID_309071374279267278,309071,Kenya,374279,267278,Type_7,6000.0,6275.0,2024-10-30,2024-11-06,7,Repeat Loan,1200.0,0.2,1255.0,0.6262196513404383,1
ID_296685364575297182,296685,Ghana,364575,297182,Type_8,51476.17,66146.88,2022-10-11,2023-04-09,180,Repeat Loan,10295.23,0.2,13235.1,0.8460563788116402,1
ID_198718302641267278,198718,Kenya,302641,267278,Type_4,100000.0,105161.0,2022-11-22,2023-02-22,92,Repeat Loan,13333.0,0.13333,15354.0,0.7376048066299559,1
ID_271527306164251804,271527,Kenya,306164,251804,Type_4,50000.0,65331.0,2022-12-19,2023-02-19,62,Repeat Loan,6666.0,0.13332,8710.0,0.91969248119578,1
ID_295141363833245684,295141,Ghana,363833,245684,Type_2,152674.68,194660.22,2022-05-16,2023-03-12,300,Repeat Loan,8336.04,0.0546,12916.28,0.893642862723187,1
ID_298552365368297182,298552,Ghana,365368,297182,Type_2,60289.38,78376.19,2023-02-23,2023-08-22,180,Repeat Loan,24115.75,0.4,31350.48,0.7873004600705338,1
ID_298523365360297182,298523,Ghana,365360,297182,Type_2,59370.02,77181.03,2023-02-20,2023-08-19,180,Repeat Loan,23748.01,0.4,30872.41,0.7873004600749438,1
ID_295887363955297182,295887,Ghana,363955,297182,Type_2,147775.46,212796.66,2022-06-13,2023-02-08,240,Repeat Loan,8068.54,0.0546,11615.15,0.8802543589342516,1
ID_296079363061245684,296079,Ghana,363061,245684,Type_2,278110.4,428290.02,2021-12-10,2022-12-10,365,Repeat Loan,10123.22,0.0364,15592.72,0.8422186290487065,1
ID_246934222260267278,246934,Kenya,222260,267278,Type_1,3548.0,4143.0,2022-07-22,2022-07-29,7,Repeat Loan,1064.4,0.3,1243.0,0.4167150326552709,0
ID_239777231518267278,239777,Kenya,231518,267278,Type_1,20716.0,23136.0,2022-08-03,2022-08-10,7,Repeat Loan,6214.8,0.3,6941.0,0.6459691933341231,1
ID_247513236193267278,247513,Kenya,236193,267278,Type_1,1158.0,1817.0,2022-08-13,2022-08-20,7,Repeat Loan,347.4,0.3,545.0,0.9197546857311484,1
ID_269445289274251804,269445,Kenya,289274,251804,Type_5,32500.0,55933.0,2022-10-27,2022-11-10,14,Repeat Loan,4333.0,0.133323076923076,7457.0,0.9197544164893716,1
ID_297598365220297182,297598,Ghana,365220,297182,Type_2,72000.11,78377.27,2023-01-17,2023-07-16,180,Repeat Loan,11520.02,0.16,14626.31,0.8714385830968646,1
ID_295617364631297182,295617,Ghana,364631,297182,Type_2,170192.09,208485.31,2022-10-12,2023-04-10,180,Repeat Loan,45384.56,0.266666666666666,57638.39,0.790604889870725,1
ID_263216216697267278,263216,Kenya,216697,267278,Type_1,8000.0,10519.0,2022-07-15,2022-07-22,7,Repeat Loan,2400.0,0.3,3156.0,0.9197445246034424,1
ID_252319138902251804,252319,Kenya,138902,251804,Type_5,8000.0,8972.0,2022-04-05,2022-04-19,14,Repeat Loan,1280.0,0.16,1436.0,0.90942061194366,1
ID_298114364938297182,298114,Ghana,364938,297182,Type_2,50665.75,65865.48,2022-11-22,2023-05-21,180,Repeat Loan,10133.15,0.2,13173.1,0.8760023072319717,1
ID_298055364892297182,298055,Ghana,364892,297182,Type_2,50557.02,57297.95,2022-11-16,2023-05-15,180,Repeat Loan,8089.12,0.16,10515.86,0.8576829116491175,1
ID_295810364077296542,295810,Ghana,364077,296542,Type_8,51458.24,66123.84,2022-07-06,2023-01-02,180,Repeat Loan,10291.65,0.2,13232.12,0.8460563788116416,1
ID_297972364734297182,297972,Ghana,364734,297182,Type_2,52182.61,67837.39,2022-11-02,2023-05-01,180,Repeat Loan,13915.36,0.266666666666666,18089.97,0.8746968248017001,1
ID_264506273912267278,264506,Kenya,273912,267278,Type_1,3007.0,3471.0,2022-10-04,2022-10-11,7,Repeat Loan,902.1,0.3,1041.0,0.8118936560792791,1
ID_295808364079297182,295808,Ghana,364079,297182,Type_8,73402.53,94322.25,2022-07-05,2023-01-01,180,Repeat Loan,14680.51,0.2,18864.45,0.8473338712208495,1
ID_253169117412251804,253169,Kenya,117412,251804,Type_5,22200.0,24850.0,2022-02-17,2022-03-03,14,Repeat Loan,4080.0,0.183783783783783,4567.0,0.914125695413026,1
ID_252988288513267278,252988,Kenya,288513,267278,Type_1,1510.0,1920.0,2022-10-26,2022-11-02,7,Repeat Loan,453.0,0.3,576.0,0.9118287252283972,1
ID_296900363749245684,296900,Ghana,363749,245684,Type_2,46411.93,61727.86,2022-05-04,2022-10-31,180,Repeat Loan,6491.95,0.139876666666666,8632.62,0.8946249332922515,1
ID_296349364858297182,296349,Ghana,364858,297182,Type_2,41917.9,53235.73,2022-11-10,2023-05-09,180,Repeat Loan,11175.31,0.2666,14193.4,0.8619323397617059,1
ID_296324364302245684,296324,Ghana,364302,245684,Type_2,108584.16,167219.6,2022-08-25,2023-08-25,365,Repeat Loan,6587.44,0.0606666666666666,10146.59,0.8598189537424247,1
ID_296842364940297182,296842,Ghana,364940,297182,Type_2,50562.46,54169.24,2022-11-23,2023-04-22,150,Repeat Loan,8089.99,0.16,9606.87,0.7994097701520156,1
ID_297630364650297182,297630,Ghana,364650,297182,Type_2,66466.04,86405.85,2022-10-14,2023-04-12,180,Repeat Loan,17724.28,0.266666666666666,23041.56,0.7829832408013994,1
ID_296255363841245684,296255,Ghana,363841,245684,Type_2,150586.73,198021.55,2022-05-19,2023-03-15,300,Repeat Loan,3711.81,0.024649,5375.95,0.9094108420502036,1
ID_295318364217297182,295318,Ghana,364217,297182,Type_2,66686.54,96028.61,2022-08-11,2023-04-08,240,Repeat Loan,7282.17,0.1092,10483.12,0.873891190763511,1
ID_295318364217245684,295318,Ghana,364217,245684,Type_2,66686.54,96028.61,2022-08-11,2023-04-08,240,Repeat Loan,7282.17,0.1092,10483.12,0.873891190763511,1
ID_297747364407297182,297747,Ghana,364407,297182,Type_2,72075.3,93697.89,2022-09-12,2023-03-11,180,Repeat Loan,19220.08,0.266666666666666,24986.11,0.7520034721139551,1
ID_298642365384297182,298642,Ghana,365384,297182,Type_2,62659.4,81457.22,2023-03-17,2023-09-13,180,Repeat Loan,10025.5,0.16,13033.16,0.867513715547774,1
ID_273580357489251804,273580,Kenya,357489,251804,Type_4,10000.0,15182.0,2023-08-01,2023-08-31,30,Repeat Loan,450.0,0.045,683.0,0.9172895863561028,1
ID_247643278415267278,247643,Kenya,278415,267278,Type_1,1710.0,2567.0,2022-10-10,2022-10-17,7,Repeat Loan,513.0,0.3,770.0,0.9197526632555084,1
ID_308981370988251804,308981,Kenya,370988,251804,Type_7,4767.0,5181.0,2024-09-13,2024-09-20,7,Repeat Loan,953.0,0.199916089783931,1036.0,0.8701711977388433,1
ID_297926364698297182,297926,Ghana,364698,297182,Type_2,51303.06,66693.97,2022-10-19,2023-04-17,180,Repeat Loan,13677.4,0.2666,17781.64,0.8744872221982837,1
ID_295809364080296542,295809,Ghana,364080,296542,Type_8,58722.02,75457.8,2022-07-05,2023-01-01,180,Repeat Loan,11744.4,0.2,15091.56,0.842918844733691,1
ID_308506372899251804,308506,Kenya,372899,251804,Type_7,10188.0,11032.0,2024-10-10,2024-10-17,7,Repeat Loan,2037.0,0.199941107184923,2206.0,0.8583183257918295,1
ID_309504368084251804,309504,Kenya,368084,251804,Type_7,4300.0,4645.0,2024-07-24,2024-07-31,7,Repeat Loan,860.0,0.2,929.0,0.7890351826367272,1
ID_260803284962267278,260803,Kenya,284962,267278,Type_1,978.0,1258.0,2022-10-19,2022-10-26,7,Repeat Loan,293.4,0.3,377.0,0.4760828435364882,0
ID_271671282018267278,271671,Kenya,282018,267278,Type_1,12099.0,17162.0,2022-10-15,2022-10-22,7,Repeat Loan,3629.7,0.3,5149.0,0.9197546472294604,1
ID_296126365381296540,296126,Ghana,365381,296540,Type_2,31653.03,40199.34,2023-03-14,2023-09-10,180,Repeat Loan,11395.09,0.36,14475.98,0.8647228738860265,1
ID_296029363043245684,296029,Ghana,363043,245684,Type_2,110494.19,128725.73,2021-12-08,2022-03-08,90,Repeat Loan,10054.97,0.091,11712.38,0.6063443877454091,1
ID_268265264055267278,268265,Kenya,264055,267278,Type_1,15900.0,22487.0,2022-09-21,2022-09-28,7,Repeat Loan,4770.0,0.3,6746.0,0.9197545781113368,1
ID_245011245520267278,245011,Kenya,245520,267278,Type_1,2250.0,3483.0,2022-08-27,2022-09-03,7,Repeat Loan,675.0,0.3,1045.0,0.9197546544234628,1
ID_270452270423267278,270452,Kenya,270423,267278,Type_1,17563.0,20212.0,2022-09-29,2022-10-06,7,Repeat Loan,356.21,0.0202818425098217,410.0,0.7243334982564578,1
ID_296131363044245684,296131,Ghana,363044,245684,Type_2,185406.93,264204.88,2021-12-10,2022-10-06,300,Repeat Loan,10123.22,0.0546,14424.66,0.9081522574321892,1
ID_296890364357245684,296890,Ghana,364357,245684,Type_2,72604.66,95475.13,2022-09-05,2023-04-03,210,Repeat Loan,6607.02,0.091,8688.36,0.8939674946768611,1
